date,등락,등락지표,등락분류,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,삼성종가,SOX종가,SOX변동률,BTC종가,BTC변동률,종가코스피,고가코스피,저가코스피,거래량코스피,코스피변동
2016-02-24,1,1,1,30900,500,1.64,31050,31250,30600,3480563,1.08E+11,2.25E+13,728002365,1230.1,32.15,31.28,32.4,30.56,0.88,1.5,0.5,-1,78.93,1172000,613.34,1.4,422.7,0.67,"1,912.53","1,918.63","1,906.19",281.60M,-0.09
2016-02-25,0,-1,-1,30800,-100,-0.32,31400,31500,30650,2527297,78717989600,2.24E+13,728002365,1234.8,33.07,32.19,33.49,31.07,2.86,1.5,0.5,-1,78.93,1179000,621.07,1.26,423.5,0.18,"1,918.57","1,928.49","1,906.99",305.79M,0.32
2016-02-26,0,0,0,30800,0,0,31000,31100,30450,1282277,39407449550,2.24E+13,728002365,1236.1,32.78,33.04,34.69,32.64,-0.88,1.5,0.5,-1,78.93,1172000,624.65,0.58,427.3,0.91,"1,920.16","1,927.80","1,917.07",280.22M,0.08
2016-02-29,0,-1,-1,30000,-800,-2.6,30800,30900,29600,2989861,89869780344,2.18E+13,728002365,1235.4,33.75,32.72,33.98,32.32,2.96,1.5,0.5,-1,78.93,1178000,622.11,-0.41,436.2,0.86,"1,916.66","1,927.05","1,916.66",275.05M,-0.18
2016-03-02,1,1,1,30950,950,3.17,31050,31300,30650,3567312,1.11E+11,2.25E+13,728002365,1240.9,34.66,33.89,35.17,33.55,0.76,1.5,0.5,-1,100.61,1197000,643.31,0.53,425.4,-2,"1,947.42","1,949.94","1,942.24",323.35M,1.6
2016-03-03,1,1,1,31950,1000,3.23,31550,32000,31100,3898363,1.24E+11,2.33E+13,728002365,1232.7,34.57,34.73,35.32,34.19,-0.26,1.5,0.5,-1,100.61,1220000,643.89,0.09,419.6,-1.36,"1,958.17","1,958.17","1,946.57",420.98M,0.55
2016-03-04,0,-1,-1,31900,-50,-0.16,31800,32100,31550,1913316,60924369650,2.32E+13,728002365,1218.9,35.92,34.66,36.34,34.4,3.91,1.5,0.5,-1,100.61,1215000,650.62,1.05,409.5,-2.4,"1,955.63","1,958.46","1,949.47",316.42M,-0.13
2016-03-07,0,0,0,31900,0,0,32150,32250,31500,3487206,1.11E+11,2.32E+13,728002365,1208.5,37.9,36.2,38.11,36.09,5.51,1.5,0.5,-1,100.61,1223000,652.68,0.32,414.9,2.19,"1,957.87","1,963.43","1,955.97",344.61M,0.11
2016-03-08,0,-1,-1,30500,-1400,-4.39,31200,31500,30300,4616147,1.41E+11,2.22E+13,728002365,1200.7,36.5,37.94,38.39,36.12,-3.69,1.5,0.5,-1,100.61,1192000,638.01,-2.25,411.9,-0.72,"1,946.12","1,958.94","1,935.55",358.68M,-0.6
2016-03-09,1,1,1,30550,50,0.16,29900,30550,29650,3503375,1.06E+11,2.22E+13,728002365,1205.2,38.29,36.36,38.51,36.24,4.9,1.5,0.5,-1,100.61,1194000,643.27,0.82,412.8,0.21,"1,952.95","1,952.95","1,938.32",355.39M,0.35
2016-03-10,0,-1,-1,30300,-250,-0.82,30550,30650,30150,2734070,82980401800,2.21E+13,728002365,1214.5,37.84,38.17,38.48,37.21,-1.18,1.5,0.5,-1,100.61,1225000,646.58,0.51,415.8,0.74,"1,969.33","1,976.19","1,955.67",352.32M,0.84
2016-03-11,1,1,1,30700,400,1.32,29900,30850,29900,2117430,64561437800,2.23E+13,728002365,1208.8,38.5,37.99,39.02,37.92,1.74,1.5,0.5,-1,100.61,1249000,659.14,1.94,419.1,0.79,"1,971.41","1,975.87","1,966.65",303.42M,0.11
2016-03-14,0,-1,-1,30350,-350,-1.14,31100,31100,30250,2062549,62815556100,2.21E+13,728002365,1200.1,37.18,38.17,38.77,36.68,-3.43,1.5,0.5,-1,100.61,1255000,656.35,-0.42,414.3,0.46,"1,972.27","1,985.90","1,970.56",357.08M,0.04
2016-03-15,0,-1,-1,29900,-450,-1.48,30350,30550,29750,2078857,62408824550,2.18E+13,728002365,1186.5,36.34,37.37,37.4,35.96,-2.26,1.5,0.5,-1,100.61,1253000,655.41,-0.14,415.1,0.2,"1,969.97","1,979.46","1,966.44",264.58M,-0.12
2016-03-16,0,-1,-1,29200,-700,-2.34,29900,29950,29050,2902896,85153570150,2.13E+13,728002365,1189.2,38.46,36.74,38.63,36.61,5.83,1.5,0.5,-1,100.61,1256000,661.19,0.88,415.9,0.19,"1,974.90","1,982.08","1,969.66",294.46M,0.25
2016-03-17,1,1,1,29250,50,0.17,29350,29750,29100,2768278,81336669150,2.13E+13,728002365,1192.7,40.2,38.59,40.36,38.47,4.52,1.5,0.5,-1,100.61,1263000,665.95,0.72,418.2,0.54,"1,987.99","2,000.30","1,984.33",291.58M,0.66
2016-03-18,1,1,1,29450,200,0.68,29500,29900,29250,2864640,84628852350,2.14E+13,728002365,1174.5,39.44,40.25,41.2,39.15,-1.89,1.5,0.5,-1,100.61,1273000,675.03,1.36,408.2,-2.39,"1,992.12","1,996.31","1,986.04",385.85M,0.21
2016-03-21,1,1,1,29550,100,0.34,29800,29850,29300,1783055,52722560850,2.15E+13,728002365,1161.3,39.91,39.06,40.3,38.61,1.19,1.5,0.5,-1,100.61,1267000,675.96,0.14,411.1,-0.1,"1,989.76","2,003.12","1,982.70",323.26M,-0.12
2016-03-22,1,1,1,30200,650,2.2,29700,30200,29550,2546366,76309776700,2.2E+13,728002365,1165.3,41.45,41.59,41.9,40.77,3.86,1.5,0.5,-1,100.61,1269000,675.3,-0.1,416.2,1.24,"1,996.81","1,997.76","1,986.87",383.75M,0.35
2016-03-23,1,1,1,30250,50,0.17,30100,30450,29850,1868041,56331004150,2.2E+13,728002365,1159.5,39.79,41.19,41.34,39.67,-4,1.5,0.5,-1,100.61,1279000,666.46,-1.31,417,0.19,"1,995.12","2,001.67","1,989.84",367.55M,-0.08
2016-03-24,0,-1,-1,29450,-800,-2.64,29850,29900,29350,3587082,1.06E+11,2.14E+13,728002365,1158.8,39.46,39.73,39.77,38.33,-0.83,1.5,0.5,-1,100.61,1282000,666.14,-0.05,414.7,-0.54,"1,985.97","1,992.76","1,981.17",341.17M,-0.46
2016-03-25,0,-1,-1,29150,-300,-1.02,29450,29500,28900,1978956,57555389500,2.12E+13,728002365,1167.1,39.425,39.64,39.955,38.595,-0.505,1.5,0.5,-1,100.61,1288000,665.675,-0.1,415.7,0.23,"1,983.81","1,991.06","1,981.53",463.42M,-0.11
2016-03-28,0,-1,-1,28550,-600,-2.06,29000,29050,28150,2795412,79852538700,2.08E+13,728002365,1169.4,39.39,39.55,40.14,38.86,-0.18,1.5,0.5,-1,100.61,1294000,665.21,-0.14,422.2,-0.56,"1,982.54","1,992.46","1,981.37",410.47M,-0.06
2016-03-29,1,1,1,28900,350,1.23,28850,29150,28700,2343876,67728651350,2.1E+13,728002365,1169.6,38.28,39.32,39.48,37.91,-2.82,1.5,0.5,-1,100.61,1290000,674.14,1.34,415,-1.71,"1,994.91","1,997.33","1,984.07",385.45M,0.62
2016-03-30,0,-1,-1,28650,-250,-0.87,29150,29500,28650,3512889,1.02E+11,2.09E+13,728002365,1163,38.32,38.52,39.85,38.14,0.1,1.5,0.5,-1,100.61,1308000,680.79,0.99,412.4,-0.62,"2,002.14","2,009.10","1,998.51",368.30M,0.36
2016-03-31,0,-1,-1,28150,-500,-1.75,28700,28850,28000,4336581,1.23E+11,2.05E+13,728002365,1153.5,38.34,38.3,39.04,37.57,0.05,1.5,0.5,-1,100.61,1312000,676.89,-0.57,415.7,0.78,"1,995.85","2,007.43","1,986.74",335.07M,-0.31
2016-04-01,1,1,1,28200,50,0.18,28450,28500,28050,2991431,84427116250,2.05E+13,728002365,1144.5,36.79,38.14,38.56,36.63,-4.04,1.5,0.5,-1,93.22,1279000,681.59,0.69,415.6,0,"1,973.57","1,994.77","1,970.17",392.26M,-1.12
2016-04-04,0,-1,-1,27900,-300,-1.06,28100,28150,27800,2823088,78757813950,2.03E+13,728002365,1148.9,35.7,36.61,37.21,35.46,-2.96,1.5,0.5,-1,93.22,1305000,675.39,-0.91,419.3,0.06,"1,978.97","1,979.03","1,969.35",363.32M,0.27
2016-04-05,0,-1,-1,27850,-50,-0.18,27900,28100,27600,2032745,56622519150,2.03E+13,728002365,1147.8,35.89,35.5,36.58,35.24,0.53,1.5,0.5,-1,93.22,1260000,671.33,-0.6,422.1,0.65,"1,962.74","1,973.17","1,959.26",368.16M,-0.82
2016-04-06,0,-1,-1,27500,-350,-1.26,27550,27850,27450,2410844,66530884474,2E+13,728002365,1155,37.75,36.52,37.9,36.43,5.18,1.5,0.5,-1,93.22,1285000,678.21,1.02,421.3,-0.19,"1,971.32","1,975.09","1,961.51",358.03M,0.44
2016-04-07,0,-1,-1,26900,-600,-2.18,27450,27450,26750,4588396,1.24E+11,1.96E+13,728002365,1155.9,37.26,37.76,38.3,36.69,-1.3,1.5,0.5,-1,93.22,1269000,667.46,-1.59,420.1,-0.27,"1,973.89","1,980.43","1,964.99",434.06M,0.13
2016-04-08,1,1,1,27800,900,3.35,26950,27800,26900,3718690,1.02E+11,2.02E+13,728002365,1154.5,39.72,37.52,39.84,37.45,6.6,1.5,0.5,-1,93.22,1246000,671.31,0.58,417.7,-0.58,"1,972.05","1,972.12","1,954.11",400.62M,-0.09
2016-04-11,0,-1,-1,27150,-650,-2.34,27600,27700,27150,2425426,66304534400,1.98E+13,728002365,1156.5,40.36,39.72,40.75,39.25,1.61,1.5,0.5,-1,93.22,1266000,670.6,-0.11,421.4,0.28,"1,970.37","1,973.90","1,963.21",379.54M,-0.09
2016-04-12,0,0,0,27150,0,0,27200,27550,27100,1850577,50500161800,1.98E+13,728002365,1149.2,42.17,40.35,42.25,40.09,4.48,1.5,0.5,-1,93.22,1275000,669.74,-0.13,424.7,0.79,"1,981.32","1,981.73","1,968.50",387.32M,0.56
2016-04-14,1,1,1,27250,100,0.37,27600,27850,27250,4761215,1.31E+11,1.98E+13,728002365,1144.7,41.5,41.54,42.16,40.84,-0.62,1.5,0.5,-1,93.22,1300000,679.28,-0.86,424,0.13,"2,015.93","2,016.03","2,000.83",473.52M,1.75
2016-04-15,1,1,1,27650,400,1.47,27450,27800,27350,2785108,76896817950,2.01E+13,728002365,1153.4,40.36,41.43,41.73,39.98,-2.75,1.5,0.5,-1,93.22,1300000,673.49,-0.85,428.7,1.1,"2,014.71","2,016.95","2,008.68",317.71M,-0.06
2016-04-18,0,-1,-1,27200,-450,-1.63,28000,28150,27200,3861103,1.06E+11,1.98E+13,728002365,1150.7,39.78,38.75,40.24,37.61,-1.44,1.5,0.5,-1,93.22,1299000,673.96,0.07,427.7,0.34,"2,009.10","2,009.55","1,998.49",339.25M,-0.28
2016-04-19,1,1,1,27450,250,0.92,27500,27550,27350,1843729,50644952500,2E+13,728002365,1151.1,41.08,40.04,41.53,39.58,3.27,1.5,0.5,-1,93.22,1288000,665.61,-1.24,434.9,1.69,"2,011.36","2,020.29","2,007.68",401.24M,0.11
2016-04-20,1,1,1,27550,100,0.36,27500,28000,27500,3231788,89679056100,2.01E+13,728002365,1140.5,42.63,40.8,42.91,39.85,3.77,1.5,0.5,-1,93.22,1299000,672.15,0.98,441.2,1.43,"2,005.83","2,023.77","2,005.82",423.96M,-0.27
2016-04-21,0,0,0,27550,0,0,27700,27950,27500,2999400,83037212550,2.01E+13,728002365,1132.3,43.18,43.97,44.49,43.05,1.29,1.5,0.5,-1,93.22,1294000,667.68,-0.67,449.3,1.85,"2,022.10","2,022.10","2,009.45",392.10M,0.81
2016-04-22,0,-1,-1,27500,-50,-0.18,27450,27800,27350,1556764,42920989150,2E+13,728002365,1134.9,43.73,43.42,44.45,43.11,1.27,1.5,0.5,-1,93.22,1280000,669.03,0.2,445.3,-0.9,"2,015.49","2,017.90","2,010.94",480.47M,-0.33
2016-04-25,0,0,0,27500,0,0,27650,27800,27350,1506644,41499257050,2E+13,728002365,1141.1,42.64,43.75,44.04,42.58,-2.49,1.5,0.5,-1,93.22,1281000,665.32,-0.55,461.7,0.91,"2,014.55","2,016.65","2,007.18",397.68M,-0.05
2016-04-26,1,1,2,29150,1650,6,27550,29200,27550,7750203,2.22E+11,2.12E+13,728002365,1149.7,44.04,42.96,44.83,42.5,3.28,1.5,0.5,-1,93.22,1296000,674.42,1.37,466,0.92,"2,019.63","2,021.59","2,011.85",509.28M,0.25
2016-04-27,0,0,0,29150,0,0,29300,29750,29000,6213757,1.82E+11,2.12E+13,728002365,1149.7,45.33,44.64,45.62,43.77,2.93,1.5,0.5,-1,93.22,1300000,681.26,1.01,447,-4.08,"2,015.40","2,019.86","2,012.75",412.80M,-0.21
2016-04-28,0,-1,-1,27900,-1250,-4.29,29100,29150,27850,6766879,1.91E+11,2.03E+13,728002365,1145.9,46.03,45.3,46.14,44.94,1.54,1.5,0.5,-1,93.22,1265000,662.69,-2.73,448.5,0.33,"2,000.93","2,022.99","1,998.60",341.14M,-0.72
2016-04-29,1,1,1,28150,250,0.9,27700,28250,27500,2878692,80682516700,2.05E+13,728002365,1143.9,45.92,45.9,46.78,45.24,-0.24,1.5,0.5,-1,93.22,1245000,645.34,-2.62,455,1.45,"1,994.15","1,999.34","1,983.30",401.06M,-0.34
2016-05-02,0,-1,-1,27850,-300,-1.07,27950,28300,27750,1306092,36501553650,2.03E+13,728002365,1138.1,44.78,45.9,46.15,44.54,-2.48,1.5,0.5,-1,93.22,1250000,650.27,0.76,444.2,-1.78,"1,978.15","1,991.84","1,977.03",328.20M,-0.8
2016-05-03,0,-1,-1,27650,-200,-0.72,27950,28100,27650,1373116,38147922950,2.01E+13,728002365,1140.8,43.65,44.92,45.35,43.32,-2.52,1.5,0.5,-1,93.22,1261000,642.62,-1.18,450.3,1.37,"1,986.41","1,989.41","1,979.66",310.49M,0.42
2016-05-04,0,-1,-1,26650,-1000,-3.62,27450,27500,26500,4388484,1.18E+11,1.94E+13,728002365,1137.1,43.78,43.85,44.88,43.22,0.3,1.5,0.5,-1,93.22,1290000,634.9,-1.2,445.8,-0.99,"1,976.71","1,982.38","1,969.22",352.70M,-0.49
2016-05-09,0,-1,-1,25750,-900,-3.38,26150,26550,25700,5291220,1.37E+11,1.87E+13,728002365,1153.5,43.44,45,45.94,43.24,-2.73,1.5,0.5,-1,93.22,1299000,636.54,-0.15,460.4,0.56,"1,967.81","1,976.14","1,962.92",342.19M,-0.45
2016-05-10,1,1,1,26400,650,2.52,25750,26400,25750,2564593,67047267850,1.92E+13,728002365,1164.7,44.66,43.25,44.79,43.03,2.81,1.5,0.5,-1,93.22,1296000,644.3,1.22,449.4,-2.41,"1,982.50","1,982.50","1,964.90",369.08M,0.75
2016-05-11,0,-1,-1,26200,-200,-0.76,26500,26550,26100,1735332,45570526650,1.91E+13,728002365,1174,46.23,44.6,46.36,43.96,3.52,1.5,0.5,-1,93.22,1292000,642.29,-0.31,452.5,0.7,"1,980.10","1,989.17","1,970.48",398.53M,-0.12
2016-05-12,0,-1,-1,26100,-100,-0.38,26050,26250,25850,1759282,45848038500,1.9E+13,728002365,1168.1,46.7,46,47.02,45.61,1.02,1.5,0.5,-1,93.22,1281000,630.77,-1.79,454.4,0.43,"1,977.49","1,981.49","1,970.54",462.88M,-0.13
2016-05-13,0,0,0,26100,0,0,26100,26250,25900,1849910,48160554300,1.9E+13,728002365,1164.1,46.21,46.41,46.49,45.75,-1.05,1.5,0.5,-1,93.22,1253000,633.26,0.39,455.4,0.22,"1,966.99","1,980.45","1,962.77",509.12M,-0.53
2016-05-16,0,0,0,26100,0,0,26100,26300,25900,1337159,34860180400,1.9E+13,728002365,1169.4,47.72,46.28,47.98,46.15,3.27,1.5,0.5,-1,93.22,1248000,643.33,1.59,454.9,-0.71,"1,967.91","1,970.53","1,961.32",526.72M,0.05
2016-05-17,0,-1,-1,25900,-200,-0.77,26250,26300,25900,1545947,40273468450,1.89E+13,728002365,1178.6,48.31,47.9,48.76,47.53,1.24,1.5,0.5,-1,93.22,1264000,638.89,-0.69,453.3,-0.36,"1,968.06","1,975.10","1,962.57",597.58M,0.01
2016-05-18,1,1,1,26200,300,1.16,25800,26400,25650,2474774,64276524400,1.91E+13,728002365,1173.3,48.19,48.53,48.95,47.75,-0.25,1.5,0.5,-1,93.22,1268000,649.35,1.64,454.2,0.21,"1,956.73","1,964.34","1,945.56",696.27M,-0.58
2016-05-19,1,1,1,26600,400,1.53,26750,26900,26400,4367007,1.16E+11,1.94E+13,728002365,1180.9,48.16,47.87,48.28,46.73,-0.06,1.5,0.5,-1,93.22,1270000,644.74,-0.71,442.7,-2.55,"1,946.78","1,954.29","1,942.48",505.92M,-0.51
2016-05-20,0,-1,-1,26300,-300,-1.13,26600,26650,26250,2245019,59222194650,1.91E+13,728002365,1190.8,47.75,48.2,48.79,47.44,-0.85,1.5,0.5,-1,93.22,1269000,665.08,3.15,442.1,-0.12,"1,947.67","1,951.50","1,940.36",388.05M,0.05
2016-05-23,1,1,1,27200,900,3.42,26800,27450,26650,4534043,1.23E+11,1.98E+13,728002365,1188.4,48.08,48.46,48.5,47.4,0.69,1.5,0.5,-1,93.22,1286000,669.46,0.66,443.7,0.93,"1,955.25","1,956.77","1,940.44",399.51M,0.39
2016-05-24,0,-1,-1,26850,-350,-1.29,27350,27350,26700,2428278,65312287950,1.95E+13,728002365,1183.1,48.62,48.08,49.27,47.64,1.12,1.5,0.5,-1,93.22,1271000,685.64,2.42,446.1,0.55,"1,937.68","1,951.39","1,937.67",517.08M,-0.9
2016-05-25,1,1,1,27050,200,0.74,27450,27450,26950,2250906,61138751350,1.97E+13,728002365,1188.6,49.56,49.09,49.75,48.65,1.93,1.5,0.5,-1,93.22,1295000,689.47,0.56,449.8,0.82,"1,960.51","1,964.91","1,951.17",656.87M,1.18
2016-05-26,0,-1,-1,27000,-50,-0.18,27150,27200,26850,1938084,52406560100,1.97E+13,728002365,1185.8,49.48,49.7,50.21,49.22,-0.16,1.5,0.5,-1,93.22,1296000,691.58,0.31,453.3,0.78,"1,957.06","1,967.45","1,955.97",558.26M,-0.18
2016-05-27,1,1,2,28650,1650,6.11,27200,28750,27150,7719656,2.18E+11,2.09E+13,728002365,1181,49.33,49.31,49.6,48.69,-0.3,1.5,0.5,-1,93.22,1282000,695.71,0.6,474,4.58,"1,969.17","1,971.27","1,959.75",523.53M,0.62
2016-05-30,1,1,1,29000,350,1.22,28850,29400,28650,5492886,1.6E+11,2.11E+13,728002365,1179.3,49.51,49.56,49.75,49.08,-0.14,1.5,0.5,-1,93.22,1280000,697.535,0.56,532.3,3.14,"1,967.13","1,970.54","1,955.49",550.50M,-0.1
2016-05-31,0,-1,-1,28700,-300,-1.03,28650,29000,28200,5414611,1.55E+11,2.09E+13,728002365,1190.6,49.1,49.54,50.1,48.81,-0.83,1.5,0.5,-1,93.22,1292000,699.36,0.52,528.9,-0.63,"1,983.40","1,984.18","1,958.16",657.04M,0.83
2016-06-01,0,-1,-1,28500,-200,-0.7,28850,29000,28400,3630711,1.04E+11,2.07E+13,728002365,1190.5,49.01,48.82,49.25,47.75,-0.18,1.5,0.5,-1,100.66,1333000,703.29,0.56,537.4,1.6,"1,982.72","1,986.76","1,975.82",502.29M,-0.03
2016-06-02,0,-1,-1,28050,-450,-1.58,28600,29050,28000,3443745,97951778550,2.04E+13,728002365,1192.2,49.17,48.9,49.47,47.97,0.33,1.5,0.5,-1,100.66,1365000,703.43,0.02,537.1,-0.06,"1,985.11","1,988.00","1,978.82",474.23M,0.12
2016-06-03,0,-1,-1,27600,-450,-1.6,28150,28450,27400,3680988,1.03E+11,2.01E+13,728002365,1189.6,48.62,49.04,49.41,48.33,-1.12,1.5,0.5,-1,100.66,1377000,705.6,0.31,567,5.57,"1,985.84","1,991.58","1,979.66",540.86M,0.04
2016-06-07,1,1,1,28650,1050,3.8,27700,28750,27650,4435065,1.26E+11,2.09E+13,728002365,1186.5,50.36,49.71,50.53,49.44,1.35,1.5,0.5,-1,100.66,1398000,710.55,0.97,575.6,-1.37,"2,011.63","2,011.67","1,992.77",481.35M,1.3
2016-06-08,0,-1,-1,28550,-100,-0.35,29050,29300,28450,3940058,1.13E+11,2.08E+13,728002365,1163.2,51.23,50.41,51.62,50.32,1.73,1.5,0.5,-1,100.66,1406000,710.19,-0.05,580.5,0.86,"2,027.08","2,027.09","2,008.59",497.94M,0.77
2016-06-09,1,1,1,29000,450,1.58,28700,29400,28650,5336122,1.55E+11,2.11E+13,728002365,1156.5,50.56,51.45,51.67,50.23,-1.31,1.5,0.5,-1,100.66,1430000,710.92,0.1,574.7,-1,"2,024.17","2,035.27","2,012.14",599.68M,-0.14
2016-06-10,0,0,0,29000,0,0,29150,29200,28700,2413698,69969097800,2.11E+13,728002365,1155.8,49.07,50.47,50.73,48.8,-2.95,1.5,0.5,-1,100.66,1406000,699.04,-1.67,577.9,0.56,"2,017.63","2,022.77","2,014.15",404.30M,-0.32
2016-06-13,0,-1,-1,28350,-650,-2.24,28650,28700,28000,2607031,74107035150,2.06E+13,728002365,1163.1,48.88,48.85,49.28,48.16,-0.39,1.5,0.5,-1,100.66,1371000,695.42,-0.52,700.1,5.03,"1,979.06","2,001.79","1,976.69",443.00M,-1.91
2016-06-14,1,1,1,29050,700,2.47,28150,29300,28150,3490535,1.01E+11,2.11E+13,728002365,1172.8,48.49,48.52,48.69,47.84,-0.8,1.5,0.5,-1,100.66,1380000,695.47,0.01,685.1,-2.13,"1,972.03","1,982.32","1,965.34",439.94M,-0.36
2016-06-15,1,1,1,29950,900,3.1,29350,30150,29300,5751526,1.72E+11,2.18E+13,728002365,1172.5,48.01,47.9,48.72,47.28,-0.99,1.5,0.5,-1,100.66,1413000,694.86,-0.09,690.8,0.82,"1,968.83","1,975.87","1,960.97",376.77M,-0.16
2016-06-16,0,-1,-1,29650,-300,-1,30250,30400,29350,3687253,1.1E+11,2.16E+13,728002365,1176.3,46.21,47.45,47.75,45.91,-3.75,1.5,0.5,-1,100.66,1409000,694.78,-0.01,761.2,10.2,"1,951.99","1,974.01","1,944.80",438.79M,-0.86
2016-06-17,0,-1,-1,29000,-650,-2.19,30000,30000,28750,2891783,84795567550,2.11E+13,728002365,1170.1,47.98,45.99,48.29,45.83,3.83,1.5,0.5,-1,100.66,1426000,689.09,-0.82,743.9,-2.27,"1,953.40","1,970.54","1,949.60",485.27M,0.07
2016-06-20,1,1,1,30050,1050,3.62,29800,30050,29050,4501015,1.33E+11,2.19E+13,728002365,1170.8,49.37,48.29,49.42,48.14,2.9,1.5,0.5,-1,100.66,1431000,697.08,1.16,734,-3.56,"1,981.12","1,984.07","1,969.56",391.34M,1.42
2016-06-21,0,-1,-1,29800,-250,-0.83,30050,30150,29550,2376833,71024087700,2.17E+13,728002365,1163.2,48.85,49.14,49.32,48.16,-1.05,1.5,0.5,-1,100.66,1448000,699.4,0.33,667.4,-9.07,"1,982.70","1,983.87","1,971.99",557.44M,0.08
2016-06-22,1,1,1,30950,1150,3.86,30200,30950,30000,5122638,1.57E+11,2.25E+13,728002365,1158.2,49.13,50.22,50.54,48.4,0.57,1.5,0.5,-1,100.66,1445000,699.4,0,590.6,-11.51,"1,992.58","1,994.76","1,979.37",407.44M,0.5
2016-06-23,1,1,1,31750,800,2.58,30900,31800,30850,7147499,2.26E+11,2.31E+13,728002365,1155.7,50.11,49.08,50.23,49.08,1.99,1.5,0.5,-1,100.66,1430000,716.67,2.47,620.8,5.13,"1,986.71","1,990.71","1,980.14",455.39M,-0.29
2016-06-24,1,1,1,31800,50,0.16,32800,33100,30450,16852175,5.38E+11,2.32E+13,728002365,1151.2,47.64,50.3,50.45,46.7,-4.93,1.5,0.5,-1,100.66,1400000,675.4,-5.76,656.9,5.81,"1,925.24","2,001.55","1,892.75",750.55M,-3.09
2016-06-27,1,1,1,32050,250,0.79,31350,32050,31050,6146337,1.94E+11,2.33E+13,728002365,1168.5,46.33,47.81,47.96,45.83,-2.75,1.5,0.5,-1,100.66,1398000,648.32,-4.01,644.7,3.08,"1,926.85","1,926.87","1,900.83",394.27M,0.08
2016-06-28,0,-1,-1,31150,-900,-2.81,31150,31600,30650,5072467,1.58E+11,2.27E+13,728002365,1183.3,47.85,46.59,48.18,46.54,3.28,1.5,0.5,-1,100.66,1399000,665.75,2.69,644.9,0.04,"1,936.22","1,937.99","1,907.49",373.46M,0.49
2016-06-29,1,1,1,31800,650,2.09,31800,32200,31700,3801424,1.21E+11,2.32E+13,728002365,1175.9,49.88,48.06,50,47.98,4.24,1.5,0.5,-1,100.66,1396000,679.37,2.05,636.5,-1.29,"1,956.36","1,966.21","1,941.90",451.19M,1.04
2016-06-30,1,1,1,32400,600,1.89,32000,32550,31700,4571310,1.47E+11,2.36E+13,728002365,1164.7,48.33,49.55,49.62,48.17,-3.11,1.25,0.5,-0.75,100.66,1425000,691.67,1.81,670,5.26,"1,970.35","1,972.81","1,959.28",349.86M,0.72
2016-07-01,0,-1,-1,32150,-250,-0.77,31800,32700,31600,5289586,1.71E+11,2.34E+13,728002365,1152.6,48.99,48.38,49.3,47.9,1.37,1.25,0.5,-0.75,107.01,1466000,685.01,-0.96,674.6,0.68,"1,987.32","1,993.98","1,975.89",448.13M,0.86
2016-07-04,1,1,1,32750,600,1.87,32250,32900,32050,3192033,1.04E+11,2.38E+13,728002365,1147.5,48.65,49.01,49.35,48.54,-0.73,1.25,0.5,-0.75,107.01,1466000,678.76,-1.39,675.2,2.04,"1,995.30","1,997.37","1,985.11",468.61M,0.4
2016-07-05,0,-1,-1,31850,-900,-2.75,32650,32650,31850,2577231,82885527300,2.32E+13,728002365,1148.1,46.6,49.11,49.35,46.33,-4.21,1.25,0.5,-0.75,107.01,1469000,672.51,-1.82,663.7,-1.7,"1,989.85","1,996.77","1,985.94",405.49M,-0.27
2016-07-06,0,-1,-1,30600,-1250,-3.92,31100,31350,30300,6314347,1.94E+11,2.23E+13,728002365,1153,47.43,46.83,47.95,45.92,1.78,1.25,0.5,-0.75,107.01,1421000,673.55,0.15,672.7,1.36,"1,953.12","1,982.80","1,944.33",457.44M,-1.85
2016-07-07,1,1,1,30650,50,0.16,30750,31350,30600,2715183,83744992950,2.23E+13,728002365,1165.8,45.14,47.88,48.25,44.87,-4.83,1.25,0.5,-0.75,107.01,1450000,681.82,1.23,635.3,-5.57,"1,974.08","1,976.49","1,959.83",378.76M,1.07
2016-07-08,1,1,1,31050,400,1.31,30700,31250,30550,2424460,75074603300,2.26E+13,728002365,1156.6,45.41,45.19,45.97,44.77,0.6,1.25,0.5,-0.75,107.01,1460000,701.07,2.82,662.8,4.33,"1,963.10","1,979.75","1,956.91",356.53M,-0.56
2016-07-11,1,1,1,32000,950,3.06,31750,32300,31650,3938161,1.26E+11,2.33E+13,728002365,1159.2,44.76,45.07,45.77,44.42,-1.43,1.25,0.5,-0.75,107.01,1489000,708.9,1.12,646.7,-0.06,"1,988.54","1,990.95","1,977.81",337.76M,1.3
2016-07-12,0,0,0,32000,0,0,32250,32300,31550,2523664,80545225000,2.33E+13,728002365,1147.8,46.8,44.58,46.93,44.51,4.56,1.25,0.5,-0.75,107.01,1464000,718.36,1.33,670.6,3.69,"1,991.23","1,998.03","1,986.45",432.65M,0.14
2016-07-13,1,1,1,32650,650,2.03,32700,32950,32450,3779418,1.24E+11,2.38E+13,728002365,1149.3,44.75,46.58,46.71,44.56,-4.38,1.25,0.5,-0.75,107.01,1481000,718.9,0.08,661.2,-1.4,"2,005.55","2,013.60","1,995.84",357.64M,0.72
