일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2005/05/26,482000 ,"-2,500",-0.52,"481,500","485,000","479,500","277,951","133,965,529,670","70,998,280,434,000","147,299,337"
2005/05/27,490000 ,"8,000",1.66,"490,000","493,000","486,500","375,574","184,108,750,714","72,176,675,130,000","147,299,337"
2005/05/30,493500 ,"3,500",0.71,"490,000","494,000","490,000","228,959","112,841,125,910","72,692,222,809,500","147,299,337"
2005/05/31,489000 ,"-4,500",-0.91,"492,500","494,000","486,500","445,531","218,086,026,000","72,029,375,793,000","147,299,337"
2005/06/01,489000 ,0,0.00,"483,500","489,500","483,000","330,983","161,207,677,898","72,029,375,793,000","147,299,337"
2005/06/02,487500 ,"-1,500",-0.31,"495,000","495,500","487,500","366,428","180,497,564,406","71,808,426,787,500","147,299,337"
2005/06/03,488000 ,500,0.10,"488,000","491,500","485,500","353,579","172,465,479,315","71,882,076,456,000","147,299,337"
2005/06/07,480500 ,"-7,500",-1.54,"484,000","485,000","480,000","482,598","232,566,922,488","70,777,331,428,500","147,299,337"
2005/06/08,477500 ,"-3,000",-0.62,"478,000","481,000","475,000","535,763","256,217,374,952","70,335,433,417,500","147,299,337"
2005/06/09,480000 ,"2,500",0.52,"475,500","480,000","471,500","750,424","357,985,979,081","70,703,681,760,000","147,299,337"
2005/06/10,491500 ,"11,500",2.40,"480,000","494,500","477,000","812,962","397,455,000,872","72,397,624,135,500","147,299,337"
2005/06/13,498000 ,"6,500",1.32,"491,500","499,500","491,500","455,384","226,482,327,500","73,355,069,826,000","147,299,337"
2005/06/14,496500 ,"-1,500",-0.30,"498,000","501,000","494,000","389,984","193,968,708,500","73,134,120,820,500","147,299,337"
2005/06/15,500000 ,"3,500",0.70,"496,500","500,000","494,500","449,256","223,462,628,500","73,649,668,500,000","147,299,337"
2005/06/16,498500 ,"-1,500",-0.30,"500,000","502,000","497,000","367,992","183,754,704,560","73,428,719,494,500","147,299,337"
2005/06/17,493500 ,"-5,000",-1.00,"499,000","499,500","491,500","478,983","237,243,385,500","72,692,222,809,500","147,299,337"
2005/06/20,490500 ,"-3,000",-0.61,"493,500","494,000","489,500","332,126","163,471,365,140","72,250,324,798,500","147,299,337"
2005/06/21,488000 ,"-2,500",-0.51,"490,500","491,500","486,000","405,211","198,077,341,700","71,882,076,456,000","147,299,337"
2005/06/22,493000 ,"5,000",1.02,"488,000","494,000","487,000","393,089","192,968,548,800","72,618,573,141,000","147,299,337"
2005/06/23,498000 ,"5,000",1.01,"493,000","499,000","492,000","519,819","257,220,283,161","73,355,069,826,000","147,299,337"
2005/06/24,491000 ,"-7,000",-1.41,"496,000","496,000","489,000","435,634","214,616,874,492","72,323,974,467,000","147,299,337"
2005/06/27,488500 ,"-2,500",-0.51,"489,000","489,000","483,000","561,046","273,123,302,460","71,955,726,124,500","147,299,337"
2005/06/28,489500 ,"1,000",0.20,"488,500","490,500","485,500","370,658","180,915,523,551","72,103,025,461,500","147,299,337"
2005/06/29,490000 ,500,0.10,"490,000","492,500","488,000","383,764","188,086,631,380","72,176,675,130,000","147,299,337"
2005/06/30,494000 ,"4,000",0.82,"490,000","498,000","490,000","396,777","195,712,201,264","72,765,872,478,000","147,299,337"
2005/07/01,501000 ,"7,000",1.42,"494,000","501,000","493,000","531,182","264,320,364,000","73,796,967,837,000","147,299,337"
2005/07/04,503000 ,"2,000",0.40,"505,000","509,000","501,000","313,114","158,205,966,260","74,091,566,511,000","147,299,337"
2005/07/05,502000 ,"-1,000",-0.20,"504,000","507,000","500,000","186,060","93,510,797,600","73,944,267,174,000","147,299,337"
2005/07/06,504000 ,"2,000",0.40,"503,000","507,000","503,000","269,198","136,079,419,200","74,238,865,848,000","147,299,337"
2005/07/07,516000 ,"12,000",2.38,"504,000","519,000","504,000","638,200","327,204,360,370","76,006,457,892,000","147,299,337"
2005/07/08,516000 ,0,0.00,"517,000","522,000","516,000","393,397","203,957,910,840","76,006,457,892,000","147,299,337"
2005/07/11,533000 ,"17,000",3.29,"525,000","535,000","525,000","691,762","367,014,433,928","78,510,546,621,000","147,299,337"
2005/07/12,541000 ,"8,000",1.50,"540,000","548,000","537,000","936,718","507,135,640,600","79,688,941,317,000","147,299,337"
2005/07/13,547000 ,"6,000",1.11,"543,000","547,000","539,000","509,310","276,609,140,300","80,572,737,339,000","147,299,337"
2005/07/14,547000 ,0,0.00,"549,000","551,000","547,000","577,773","316,842,691,625","80,572,737,339,000","147,299,337"
2005/07/15,542000 ,"-5,000",-0.91,"548,000","550,000","539,000","522,167","285,004,224,000","79,836,240,654,000","147,299,337"
2005/07/18,549000 ,"7,000",1.29,"543,000","552,000","541,000","424,479","231,548,064,120","80,867,336,013,000","147,299,337"
2005/07/19,561000 ,"12,000",2.19,"550,000","562,000","549,000","675,722","376,978,711,694","82,634,928,057,000","147,299,337"
2005/07/20,558000 ,"-3,000",-0.53,"562,000","567,000","555,000","600,564","336,599,212,070","82,193,030,046,000","147,299,337"
2005/07/21,563000 ,"5,000",0.90,"565,000","568,000","558,000","535,612","301,551,289,240","82,929,526,731,000","147,299,337"
2005/07/22,552000 ,"-11,000",-1.95,"559,000","560,000","546,000","551,599","305,900,825,880","81,309,234,024,000","147,299,337"
2005/07/25,555000 ,"3,000",0.54,"552,000","557,000","552,000","369,101","204,522,697,875","81,751,132,035,000","147,299,337"
2005/07/26,551000 ,"-4,000",-0.72,"556,000","558,000","547,000","412,660","228,410,346,915","81,161,934,687,000","147,299,337"
2005/07/27,551000 ,0,0.00,"552,000","559,000","548,000","368,686","203,534,976,000","81,161,934,687,000","147,299,337"
2005/07/28,560000 ,"9,000",1.63,"552,000","566,000","552,000","473,196","264,700,875,700","82,487,628,720,000","147,299,337"
2005/07/29,565000 ,"5,000",0.89,"566,000","566,000","560,000","357,510","201,277,667,700","83,224,125,405,000","147,299,337"
2005/08/01,569000 ,"4,000",0.71,"566,000","569,000","561,000","329,422","186,261,102,000","83,813,322,753,000","147,299,337"
2005/08/02,568000 ,"-1,000",-0.18,"570,000","571,000","562,000","285,080","161,621,173,201","83,666,023,416,000","147,299,337"
2005/08/03,568000 ,0,0.00,"575,000","577,000","568,000","472,771","270,039,202,000","83,666,023,416,000","147,299,337"
2005/08/04,566000 ,"-2,000",-0.35,"568,000","569,000","560,000","367,406","207,582,624,900","83,371,424,742,000","147,299,337"
2005/08/05,553000 ,"-13,000",-2.30,"561,000","561,000","548,000","602,057","334,054,325,200","81,456,533,361,000","147,299,337"
2005/08/08,551000 ,"-2,000",-0.36,"552,000","552,000","543,000","365,714","201,002,406,260","81,161,934,687,000","147,299,337"
2005/08/09,550000 ,"-1,000",-0.18,"551,000","553,000","545,000","406,503","223,272,484,700","81,014,635,350,000","147,299,337"
2005/08/10,555000 ,"5,000",0.91,"555,000","562,000","553,000","329,612","183,696,050,000","81,751,132,035,000","147,299,337"
2005/08/11,567000 ,"12,000",2.16,"555,000","570,000","555,000","397,705","223,792,719,360","83,518,724,079,000","147,299,337"
2005/08/12,578000 ,"11,000",1.94,"569,000","579,000","569,000","489,617","281,731,755,578","85,139,016,786,000","147,299,337"
2005/08/16,572000 ,"-6,000",-1.04,"578,000","582,000","569,000","520,855","299,495,182,000","84,255,220,764,000","147,299,337"
2005/08/17,572000 ,0,0.00,"566,000","572,000","560,000","408,410","231,322,695,500","84,255,220,764,000","147,299,337"
2005/08/18,555000 ,"-17,000",-2.97,"572,000","573,000","553,000","670,314","377,098,496,336","81,751,132,035,000","147,299,337"
2005/08/19,553000 ,"-2,000",-0.36,"555,000","556,000","549,000","418,721","231,648,333,467","81,456,533,361,000","147,299,337"
2005/08/22,563000 ,"10,000",1.81,"553,000","570,000","553,000","391,070","220,332,885,000","82,929,526,731,000","147,299,337"
2005/08/23,562000 ,"-1,000",-0.18,"564,000","569,000","560,000","375,451","211,553,995,000","82,782,227,394,000","147,299,337"
2005/08/24,556000 ,"-6,000",-1.07,"562,000","563,000","549,000","479,797","266,254,561,000","81,898,431,372,000","147,299,337"
2005/08/25,552000 ,"-4,000",-0.72,"553,000","555,000","544,000","487,216","268,200,136,188","81,309,234,024,000","147,299,337"
2005/08/26,549000 ,"-3,000",-0.54,"552,000","556,000","549,000","378,335","208,694,644,034","80,867,336,013,000","147,299,337"
2005/08/29,540000 ,"-9,000",-1.64,"542,000","542,000","536,000","365,599","197,399,935,000","79,541,641,980,000","147,299,337"
2005/08/30,541000 ,"1,000",0.19,"544,000","548,000","533,000","298,314","161,368,006,000","79,688,941,317,000","147,299,337"
2005/08/31,544000 ,"3,000",0.55,"534,000","546,000","534,000","244,132","132,157,863,100","80,130,839,328,000","147,299,337"
2005/09/01,549000 ,"5,000",0.92,"549,000","552,000","547,000","239,426","131,607,123,000","80,867,336,013,000","147,299,337"
2005/09/02,554000 ,"5,000",0.91,"549,000","557,000","548,000","243,894","135,011,818,464","81,603,832,698,000","147,299,337"
2005/09/05,561000 ,"7,000",1.26,"558,000","563,000","555,000","218,480","122,479,641,270","82,634,928,057,000","147,299,337"
2005/09/06,569000 ,"8,000",1.43,"563,000","576,000","563,000","381,016","217,773,592,000","83,813,322,753,000","147,299,337"
2005/09/07,579000 ,"10,000",1.76,"576,000","582,000","576,000","351,354","203,582,040,000","85,286,316,123,000","147,299,337"
2005/09/08,587000 ,"8,000",1.38,"585,000","593,000","580,000","692,548","406,127,265,240","86,464,710,819,000","147,299,337"
2005/09/09,589000 ,"2,000",0.34,"585,000","591,000","583,000","262,111","153,653,460,880","86,759,309,493,000","147,299,337"
2005/09/12,589000 ,0,0.00,"594,000","600,000","589,000","401,478","238,552,011,200","86,759,309,493,000","147,299,337"
2005/09/13,606000 ,"17,000",2.89,"590,000","610,000","589,000","697,730","420,903,892,889","89,263,398,222,000","147,299,337"
2005/09/14,613000 ,"7,000",1.16,"605,000","615,000","602,000","511,770","311,916,587,610","90,294,493,581,000","147,299,337"
2005/09/15,607000 ,"-6,000",-0.98,"605,000","619,000","604,000","580,759","353,890,423,606","89,410,697,559,000","147,299,337"
2005/09/16,593000 ,"-14,000",-2.31,"604,000","606,000","588,000","612,542","363,999,084,705","87,348,506,841,000","147,299,337"
2005/09/20,593000 ,0,0.00,"600,000","603,000","592,000","560,903","334,305,230,915","87,348,506,841,000","147,299,337"
2005/09/21,601000 ,"8,000",1.35,"596,000","606,000","595,000","381,782","229,726,028,600","88,526,901,537,000","147,299,337"
2005/09/22,600000 ,"-1,000",-0.17,"593,000","600,000","592,000","320,007","190,996,266,740","88,379,602,200,000","147,299,337"
2005/09/23,585000 ,"-15,000",-2.50,"592,000","599,000","583,000","373,549","220,113,145,952","86,170,112,145,000","147,299,337"
2005/09/26,597000 ,"12,000",2.05,"586,000","600,000","586,000","437,917","259,016,511,784","87,937,704,189,000","147,299,337"
2005/09/27,593000 ,"-4,000",-0.67,"598,000","599,000","590,000","318,206","189,038,619,470","87,348,506,841,000","147,299,337"
2005/09/28,598000 ,"5,000",0.84,"590,000","600,000","587,000","270,129","160,200,702,000","88,085,003,526,000","147,299,337"
2005/09/29,590000 ,"-8,000",-1.34,"594,000","599,000","590,000","394,362","233,579,657,720","86,906,608,830,000","147,299,337"
2005/09/30,588000 ,"-2,000",-0.34,"594,000","600,000","588,000","458,085","272,117,845,590","86,612,010,156,000","147,299,337"
2005/10/04,602000 ,"14,000",2.38,"590,000","607,000","590,000","544,049","326,906,786,519","88,674,200,874,000","147,299,337"
2005/10/05,601000 ,"-1,000",-0.17,"604,000","614,000","598,000","446,328","270,401,025,232","88,526,901,537,000","147,299,337"
2005/10/06,586000 ,"-15,000",-2.50,"595,000","595,000","585,000","422,333","249,032,893,354","86,317,411,482,000","147,299,337"
2005/10/07,581000 ,"-5,000",-0.85,"578,000","588,000","576,000","513,223","298,750,095,000","85,580,914,797,000","147,299,337"
2005/10/10,593000 ,"12,000",2.07,"584,000","597,000","583,000","301,891","178,574,541,000","87,348,506,841,000","147,299,337"
2005/10/11,599000 ,"6,000",1.01,"588,000","599,000","587,000","215,077","127,691,776,000","88,232,302,863,000","147,299,337"
2005/10/12,578000 ,"-21,000",-3.51,"593,000","594,000","577,000","571,620","332,096,987,526","85,139,016,786,000","147,299,337"
2005/10/13,562000 ,"-16,000",-2.77,"571,000","574,000","558,000","723,035","406,977,257,800","82,782,227,394,000","147,299,337"
2005/10/14,562000 ,0,0.00,"565,000","572,000","560,000","628,182","354,926,340,618","82,782,227,394,000","147,299,337"
2005/10/17,563000 ,"1,000",0.18,"560,000","569,000","560,000","350,592","197,458,969,402","82,929,526,731,000","147,299,337"
2005/10/18,565000 ,"2,000",0.36,"564,000","569,000","563,000","356,791","201,794,496,720","83,224,125,405,000","147,299,337"
2005/10/19,550000 ,"-15,000",-2.65,"560,000","561,000","550,000","374,710","207,183,124,810","81,014,635,350,000","147,299,337"
2005/10/20,556000 ,"6,000",1.09,"560,000","561,000","552,000","359,267","199,855,673,720","81,898,431,372,000","147,299,337"
2005/10/21,564000 ,"8,000",1.44,"550,000","566,000","549,000","438,004","244,987,801,113","83,076,826,068,000","147,299,337"
2005/10/24,567000 ,"3,000",0.53,"566,000","571,000","561,000","342,068","193,430,879,850","83,518,724,079,000","147,299,337"
2005/10/25,565000 ,"-2,000",-0.35,"572,000","578,000","564,000","370,469","211,879,649,860","83,224,125,405,000","147,299,337"
2005/10/26,563000 ,"-2,000",-0.35,"562,000","566,000","559,000","315,372","176,969,089,720","82,929,526,731,000","147,299,337"
2005/10/27,558000 ,"-5,000",-0.89,"563,000","568,000","556,000","387,209","217,450,725,695","82,193,030,046,000","147,299,337"
2005/10/28,546000 ,"-12,000",-2.15,"549,000","551,000","545,000","438,963","240,198,047,470","80,425,438,002,000","147,299,337"
2005/10/31,552000 ,"6,000",1.10,"549,000","555,000","548,000","391,918","216,080,165,908","81,309,234,024,000","147,299,337"
2005/11/01,564000 ,"12,000",2.17,"560,000","568,000","559,000","615,171","347,108,886,870","83,076,826,068,000","147,299,337"
2005/11/02,575000 ,"11,000",1.95,"564,000","580,000","564,000","314,320","180,600,955,000","84,697,118,775,000","147,299,337"
2005/11/03,587000 ,"12,000",2.09,"588,000","592,000","585,000","471,441","277,294,628,500","86,464,710,819,000","147,299,337"
2005/11/04,599000 ,"12,000",2.04,"597,000","600,000","593,000","496,143","296,484,748,070","88,232,302,863,000","147,299,337"
2005/11/07,600000 ,"1,000",0.17,"602,000","603,000","591,000","259,275","154,756,797,940","88,379,602,200,000","147,299,337"
2005/11/08,603000 ,"3,000",0.50,"600,000","603,000","597,000","294,792","176,996,749,320","88,821,500,211,000","147,299,337"
2005/11/09,601000 ,"-2,000",-0.33,"601,000","607,000","596,000","358,627","215,789,857,768","88,526,901,537,000","147,299,337"
2005/11/10,605000 ,"4,000",0.67,"601,000","607,000","599,000","377,342","228,063,596,544","89,116,098,885,000","147,299,337"
2005/11/11,618000 ,"13,000",2.15,"617,000","624,000","614,000","590,875","365,499,435,900","91,030,990,266,000","147,299,337"
2005/11/14,626000 ,"8,000",1.29,"621,000","629,000","616,000","443,395","277,168,164,806","92,209,384,962,000","147,299,337"
2005/11/15,621000 ,"-5,000",-0.80,"626,000","629,000","611,000","281,923","174,434,940,548","91,472,888,277,000","147,299,337"
2005/11/16,630000 ,"9,000",1.45,"616,000","630,000","616,000","280,777","175,453,951,840","92,798,582,310,000","147,299,337"
2005/11/17,624000 ,"-6,000",-0.95,"627,000","628,000","619,000","250,852","156,654,943,000","91,914,786,288,000","147,299,337"
2005/11/18,627000 ,"3,000",0.48,"625,000","630,000","619,000","291,995","182,597,745,938","92,356,684,299,000","147,299,337"
2005/11/21,621000 ,"-6,000",-0.96,"632,000","632,000","612,000","481,865","300,926,695,000","91,472,888,277,000","147,299,337"
2005/11/22,590000 ,"-31,000",-4.99,"611,000","612,000","587,000","912,923","543,867,325,990","86,906,608,830,000","147,299,337"
2005/11/23,607000 ,"17,000",2.88,"600,000","613,000","599,000","864,854","524,382,106,000","89,410,697,559,000","147,299,337"
2005/11/24,608000 ,"1,000",0.16,"618,000","618,000","605,000","310,103","189,638,597,850","89,557,996,896,000","147,299,337"
2005/11/25,600000 ,"-8,000",-1.32,"608,000","611,000","596,000","315,126","188,994,083,455","88,379,602,200,000","147,299,337"
2005/11/28,601000 ,"1,000",0.17,"600,000","603,000","596,000","188,687","113,196,898,140","88,526,901,537,000","147,299,337"
2005/11/29,594000 ,"-7,000",-1.16,"598,000","602,000","588,000","350,219","208,346,271,900","87,495,806,178,000","147,299,337"
2005/11/30,598000 ,"4,000",0.67,"593,000","604,000","593,000","358,182","214,572,409,000","88,085,003,526,000","147,299,337"
2005/12/01,606000 ,"8,000",1.34,"596,000","608,000","595,000","406,300","244,695,620,000","89,263,398,222,000","147,299,337"
2005/12/02,617000 ,"11,000",1.82,"620,000","623,000","614,000","392,830","243,193,695,050","90,883,690,929,000","147,299,337"
2005/12/05,622000 ,"5,000",0.81,"622,000","625,000","618,000","251,823","156,599,299,190","91,620,187,614,000","147,299,337"
2005/12/06,630000 ,"8,000",1.29,"619,000","631,000","617,000","423,633","264,460,470,360","92,798,582,310,000","147,299,337"
2005/12/07,641000 ,"11,000",1.75,"630,000","645,000","624,000","530,716","337,093,046,000","94,418,875,017,000","147,299,337"
2005/12/08,633000 ,"-8,000",-1.25,"635,000","640,000","626,000","538,546","340,997,442,216","93,240,480,321,000","147,299,337"
2005/12/09,622000 ,"-11,000",-1.74,"628,000","631,000","613,000","465,264","289,743,277,036","91,620,187,614,000","147,299,337"
2005/12/12,618000 ,"-4,000",-0.64,"622,000","628,000","617,000","371,779","231,162,408,000","91,030,990,266,000","147,299,337"
2005/12/13,618000 ,0,0.00,"621,000","623,000","613,000","360,761","222,688,979,800","91,030,990,266,000","147,299,337"
2005/12/14,609000 ,"-9,000",-1.46,"622,000","627,000","608,000","534,330","328,761,286,280","89,705,296,233,000","147,299,337"
2005/12/15,609000 ,0,0.00,"609,000","616,000","601,000","374,817","228,328,821,000","89,705,296,233,000","147,299,337"
2005/12/16,602000 ,"-7,000",-1.15,"606,000","606,000","593,000","594,153","356,226,596,440","88,674,200,874,000","147,299,337"
2005/12/19,608000 ,"6,000",1.00,"607,000","614,000","602,000","363,354","221,067,746,000","89,557,996,896,000","147,299,337"
2005/12/20,612000 ,"4,000",0.66,"603,000","614,000","602,000","343,970","209,038,541,696","90,147,194,244,000","147,299,337"
2005/12/21,628000 ,"16,000",2.61,"614,000","635,000","614,000","507,287","316,498,157,000","92,503,983,636,000","147,299,337"
2005/12/22,634000 ,"6,000",0.96,"635,000","647,000","631,000","561,916","358,757,103,000","93,387,779,658,000","147,299,337"
2005/12/23,645000 ,"11,000",1.74,"642,000","652,000","636,000","576,358","372,399,695,901","95,008,072,365,000","147,299,337"
2005/12/26,654000 ,"9,000",1.40,"650,000","663,000","649,000","356,642","233,698,238,000","96,333,766,398,000","147,299,337"
2005/12/27,662000 ,"8,000",1.22,"659,000","664,000","648,000","361,357","237,767,234,000","97,512,161,094,000","147,299,337"
2005/12/28,661000 ,"-1,000",-0.15,"658,000","663,000","655,000","430,162","284,042,031,170","97,364,861,757,000","147,299,337"
2005/12/29,659000 ,"-2,000",-0.30,"660,000","670,000","657,000","420,541","279,036,250,881","97,070,263,083,000","147,299,337"
2006/01/02,659000 ,0,0.00,"664,000","668,000","656,000","419,111","276,911,402,758","97,070,263,083,000","147,299,337"
2006/01/03,665000 ,"6,000",0.91,"660,000","666,000","656,000","358,018","236,617,710,000","97,954,059,105,000","147,299,337"
2006/01/04,699000 ,"34,000",5.11,"675,000","700,000","673,000","785,812","542,636,965,294","102,962,236,563,000","147,299,337"
2006/01/05,679000 ,"-20,000",-2.86,"695,000","695,000","671,000","710,373","482,812,843,472","100,016,249,823,000","147,299,337"
2006/01/06,687000 ,"8,000",1.18,"685,000","688,000","679,000","353,915","242,102,226,807","101,194,644,519,000","147,299,337"
2006/01/09,688000 ,"1,000",0.15,"695,000","697,000","683,000","325,507","224,354,570,720","101,341,943,856,000","147,299,337"
2006/01/10,698000 ,"10,000",1.45,"695,000","701,000","688,000","485,875","337,919,532,031","102,814,937,226,000","147,299,337"
2006/01/11,683000 ,"-15,000",-2.15,"693,000","698,000","679,000","356,985","245,223,012,465","100,605,447,171,000","147,299,337"
2006/01/12,684000 ,"1,000",0.15,"684,000","692,000","681,000","405,859","278,569,709,200","100,752,746,508,000","147,299,337"
2006/01/13,694000 ,"10,000",1.46,"677,000","694,000","668,000","490,124","334,258,415,000","102,225,739,878,000","147,299,337"
2006/01/16,706000 ,"12,000",1.73,"700,000","707,000","696,000","403,367","283,310,575,275","103,993,331,922,000","147,299,337"
2006/01/17,697000 ,"-9,000",-1.27,"707,000","721,000","697,000","436,666","310,399,794,080","102,667,637,889,000","147,299,337"
2006/01/18,680000 ,"-17,000",-2.44,"685,000","689,000","673,000","621,662","422,399,788,780","100,163,549,160,000","147,299,337"
2006/01/19,689000 ,"9,000",1.32,"682,000","695,000","680,000","409,902","282,433,353,600","101,489,243,193,000","147,299,337"
2006/01/20,687000 ,"-2,000",-0.29,"702,000","708,000","685,000","461,590","322,737,529,400","101,194,644,519,000","147,299,337"
2006/01/23,685000 ,"-2,000",-0.29,"677,000","695,000","671,000","552,960","378,587,575,935","100,900,045,845,000","147,299,337"
2006/01/24,698000 ,"13,000",1.90,"683,000","700,000","680,000","594,140","410,034,479,548","102,814,937,226,000","147,299,337"
2006/01/25,714000 ,"16,000",2.29,"709,000","720,000","705,000","587,614","418,711,056,300","105,171,726,618,000","147,299,337"
2006/01/26,716000 ,"2,000",0.28,"714,000","718,000","705,000","392,954","280,014,668,440","105,466,325,292,000","147,299,337"
2006/01/27,720000 ,"4,000",0.56,"720,000","724,000","713,000","338,278","242,374,569,637","106,055,522,640,000","147,299,337"
2006/01/31,740000 ,"20,000",2.78,"723,000","741,000","719,000","460,173","336,772,616,600","109,001,509,380,000","147,299,337"
2006/02/01,730000 ,"-10,000",-1.35,"735,000","743,000","723,000","442,082","324,224,152,600","107,528,516,010,000","147,299,337"
2006/02/02,725000 ,"-5,000",-0.68,"738,000","739,000","720,000","406,240","295,874,572,904","106,792,019,325,000","147,299,337"
2006/02/03,704000 ,"-21,000",-2.90,"718,000","718,000","702,000","444,154","314,901,362,820","103,698,733,248,000","147,299,337"
2006/02/06,706000 ,"2,000",0.28,"700,000","706,000","693,000","430,411","301,270,899,340","103,993,331,922,000","147,299,337"
2006/02/07,706000 ,0,0.00,"709,000","730,000","706,000","349,104","247,666,492,930","103,993,331,922,000","147,299,337"
2006/02/08,690000 ,"-16,000",-2.27,"700,000","709,000","685,000","401,348","279,233,925,240","101,636,542,530,000","147,299,337"
2006/02/09,691000 ,"1,000",0.14,"696,000","697,000","687,000","385,790","267,184,235,856","101,783,841,867,000","147,299,337"
2006/02/10,687000 ,"-4,000",-0.58,"692,000","696,000","679,000","451,657","309,356,671,100","101,194,644,519,000","147,299,337"
2006/02/13,678000 ,"-9,000",-1.31,"686,000","687,000","668,000","488,896","329,958,183,773","99,868,950,486,000","147,299,337"
2006/02/14,673000 ,"-5,000",-0.74,"670,000","677,000","663,000","543,456","362,930,436,038","99,132,453,801,000","147,299,337"
2006/02/15,654000 ,"-19,000",-2.82,"678,000","678,000","654,000","676,967","448,670,531,012","96,333,766,398,000","147,299,337"
2006/02/16,656000 ,"2,000",0.31,"651,000","657,000","646,000","497,309","325,201,915,000","96,628,365,072,000","147,299,337"
2006/02/17,673000 ,"17,000",2.59,"661,000","674,000","660,000","443,189","296,632,603,130","99,132,453,801,000","147,299,337"
2006/02/20,683000 ,"10,000",1.49,"668,000","684,000","667,000","362,991","245,765,333,080","100,605,447,171,000","147,299,337"
2006/02/21,672000 ,"-11,000",-1.61,"682,000","683,000","670,000","358,335","241,753,497,700","98,985,154,464,000","147,299,337"
2006/02/22,670000 ,"-2,000",-0.30,"669,000","679,000","663,000","499,074","333,582,379,373","98,690,555,790,000","147,299,337"
2006/02/23,681000 ,"11,000",1.64,"671,000","684,000","671,000","332,151","225,258,500,000","100,310,848,497,000","147,299,337"
2006/02/24,681000 ,0,0.00,"678,000","682,000","675,000","282,337","191,634,419,000","100,310,848,497,000","147,299,337"
2006/02/27,691000 ,"10,000",1.47,"678,000","691,000","677,000","245,877","168,736,680,000","101,783,841,867,000","147,299,337"
2006/02/28,687000 ,"-4,000",-0.58,"694,000","698,000","683,000","267,304","184,007,826,090","101,194,644,519,000","147,299,337"
2006/03/02,686000 ,"-1,000",-0.15,"696,000","700,000","684,000","307,133","212,083,520,620","101,047,345,182,000","147,299,337"
2006/03/03,652000 ,"-34,000",-4.96,"682,000","684,000","650,000","765,966","505,222,888,000","96,039,167,724,000","147,299,337"
2006/03/06,658000 ,"6,000",0.92,"656,000","658,000","649,000","479,364","313,114,294,486","96,922,963,746,000","147,299,337"
2006/03/07,629000 ,"-29,000",-4.41,"650,000","652,000","627,000","833,034","529,957,778,100","92,651,282,973,000","147,299,337"
2006/03/08,623000 ,"-6,000",-0.95,"615,000","626,000","608,000","987,621","609,342,883,990","91,767,486,951,000","147,299,337"
2006/03/09,615000 ,"-8,000",-1.28,"616,000","629,000","611,000","782,188","483,436,596,216","90,589,092,255,000","147,299,337"
2006/03/10,620000 ,"5,000",0.81,"614,000","632,000","614,000","617,916","385,455,854,297","91,325,588,940,000","147,299,337"
2006/03/13,632000 ,"12,000",1.94,"629,000","632,000","624,000","385,826","242,512,543,000","93,093,180,984,000","147,299,337"
2006/03/14,624000 ,"-8,000",-1.27,"628,000","632,000","619,000","366,887","229,430,117,242","91,914,786,288,000","147,299,337"
2006/03/15,629000 ,"5,000",0.80,"629,000","637,000","628,000","393,212","248,899,447,880","92,651,282,973,000","147,299,337"
2006/03/16,632000 ,"3,000",0.48,"637,000","641,000","631,000","285,743","181,831,679,000","93,093,180,984,000","147,299,337"
2006/03/17,637000 ,"5,000",0.79,"629,000","640,000","622,000","271,822","171,651,872,340","93,829,677,669,000","147,299,337"
2006/03/20,638000 ,"1,000",0.16,"639,000","640,000","628,000","199,012","126,687,604,000","93,976,977,006,000","147,299,337"
2006/03/21,635000 ,"-3,000",-0.47,"638,000","640,000","630,000","235,018","149,108,019,002","93,535,078,995,000","147,299,337"
2006/03/22,614000 ,"-21,000",-3.31,"625,000","627,000","609,000","607,895","373,859,074,002","90,441,792,918,000","147,299,337"
2006/03/23,608000 ,"-6,000",-0.98,"614,000","619,000","604,000","544,726","332,905,205,095","89,557,996,896,000","147,299,337"
2006/03/24,609000 ,"1,000",0.16,"608,000","612,000","605,000","343,435","208,909,829,022","89,705,296,233,000","147,299,337"
2006/03/27,624000 ,"15,000",2.46,"605,000","629,000","605,000","398,073","247,332,394,790","91,914,786,288,000","147,299,337"
2006/03/28,628000 ,"4,000",0.64,"616,000","630,000","616,000","303,389","189,495,347,000","92,503,983,636,000","147,299,337"
2006/03/29,626000 ,"-2,000",-0.32,"621,000","626,000","615,000","307,420","190,927,490,400","92,209,384,962,000","147,299,337"
2006/03/30,623000 ,"-3,000",-0.48,"632,000","634,000","618,000","298,336","186,054,603,440","91,767,486,951,000","147,299,337"
2006/03/31,630000 ,"7,000",1.12,"620,000","630,000","618,000","417,979","261,992,428,156","92,798,582,310,000","147,299,337"
2006/04/03,646000 ,"16,000",2.54,"636,000","648,000","632,000","434,180","278,359,492,230","95,155,371,702,000","147,299,337"
2006/04/04,653000 ,"7,000",1.08,"646,000","656,000","643,000","391,855","255,008,009,585","96,186,467,061,000","147,299,337"
2006/04/05,648000 ,"-5,000",-0.77,"655,000","661,000","645,000","266,229","173,562,431,500","95,449,970,376,000","147,299,337"
2006/04/06,657000 ,"9,000",1.39,"659,000","666,000","653,000","455,479","300,506,450,495","96,775,664,409,000","147,299,337"
