date,등락,등락지표,등락분류,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,삼성종가,SOX종가,SOX변동률,BTC종가,BTC변동률,종가코스피,고가코스피,저가코스피,거래량코스피,코스피변동,종가코스닥,시가코스닥,고가코스닥,저가코스닥,거래량코스닥,변동코스닥
2010-11-11,0,-1,-1,23400,-500,-2.09,23800,24400,23400,11616394,278000000000.0,13800000000000.0,590276439,1114.3,87.81,87.85,88.63,87.54,0.0,2.25,0.25,-2.0,80.1,767000,382.49,-1.25,0.2,0.0,"1,914.73","1,976.46","1,914.73",373.18M,-2.7,524.05,529.65,529.65,524,564.85K,-0.8
2010-11-12,0,-1,-1,22800,-600,-2.56,23600,23700,22700,11758691,272000000000.0,13500000000000.0,590276439,1107.5,84.88,87.73,87.85,84.52,-3.34,2.25,0.25,-2.0,80.1,778000,382.61,0.03,0.3,0.0,"1,913.12","1,958.22","1,899.49",465.47M,-0.08,509.35,526.14,526.76,500.47,664.23K,-2.81
2010-11-15,1,1,1,23650,850,3.73,22900,23800,22750,9850014,232000000000.0,14000000000000.0,590276439,1119.5,84.86,84.87,85.77,84.48,-0.02,2.25,0.25,-2.0,80.1,808000,379.57,-0.79,0.3,0.0,"1,913.81","1,925.43","1,900.25",303.80M,0.04,504.83,508.85,510.2,500.49,549.44K,-0.89
2010-11-16,1,1,1,23700,50,0.21,23650,24000,23300,8517799,202000000000.0,14000000000000.0,590276439,1129.2,82.34,84.58,84.74,82.03,-2.97,2.25,0.25,-2.0,80.1,811000,374.07,-1.45,0.2,0.0,"1,899.13","1,916.07","1,890.00",336.33M,-0.77,503.04,506.34,506.83,499.04,562.48K,-0.35
2010-11-17,0,-1,-1,23350,-350,-1.48,23600,23650,23100,7311065,171000000000.0,13800000000000.0,590276439,1129.2,80.44,82.44,82.67,80.06,-2.31,2.25,0.25,-2.0,80.1,795000,373.85,-0.06,0.2,0.0,"1,897.11","1,908.17","1,875.34",293.29M,-0.11,505.74,497.18,505.74,496.56,626.27K,0.54
2010-11-18,1,1,1,23700,350,1.5,23550,23700,23050,6420573,150000000000.0,14000000000000.0,590276439,1138.5,81.85,80.45,82.35,80.44,1.75,2.25,0.25,-2.0,80.1,799000,380.96,1.9,0.3,0.0,"1,927.86","1,929.24","1,904.37",271.42M,1.62,514.13,508.48,514.14,508.34,526.66K,1.66
2010-11-19,1,1,1,23900,200,0.84,23700,24200,23550,8188817,196000000000.0,14100000000000.0,590276439,1138.9,81.51,82.24,82.75,80.59,-0.42,2.25,0.25,-2.0,80.1,818000,387.09,1.61,0.3,0.0,"1,940.96","1,940.96","1,927.81",292.69M,0.68,517.04,517.06,517.62,515.49,575.22K,0.57
2010-11-22,1,1,2,25300,1400,5.86,24300,25300,24200,21524408,535000000000.0,14900000000000.0,590276439,1131.7,81.74,82.15,82.87,80.68,0.28,2.25,0.25,-2.0,80.1,848000,391.33,1.1,0.3,0.0,"1,944.34","1,954.78","1,939.51",330.55M,0.17,515.98,520.25,520.5,515.98,549.40K,-0.21
2010-11-23,1,1,1,25350,50,0.2,25400,25650,25100,12947289,326000000000.0,15000000000000.0,590276550,1126.5,81.25,81.61,82.1,80.28,-0.6,2.25,0.25,-2.0,80.1,840000,388.27,-0.78,0.3,0.0,"1,928.94","1,943.48","1,919.15",377.79M,-0.79,511.58,518.02,518.04,510.7,609.74K,-0.85
2010-11-24,1,1,1,25750,400,1.58,24800,25850,24650,18819363,473000000000.0,15200000000000.0,590276550,1134.2,83.86,80.99,84.25,80.97,3.21,2.25,0.25,-2.0,80.1,851000,398.71,2.69,0.3,0.0,"1,925.98","1,928.45","1,882.52",451.50M,-0.15,505.32,491.57,505.76,490.01,723.16K,-1.22
2010-11-25,0,-1,-1,25200,-550,-2.14,26000,26000,25100,11277437,286000000000.0,14900000000000.0,590276550,1148.9,83.81,82.6,84.39,81.875,1.545,2.25,0.25,-2.0,80.1,845000,397.37,1.01,0.3,0.0,"1,927.68","1,935.59","1,916.16",323.35M,0.09,508.28,511.44,511.99,508.28,655.55K,0.59
2010-11-26,0,-1,-1,24650,-550,-2.18,25200,25600,24500,10551194,262000000000.0,14600000000000.0,590276550,1144.4,83.76,84.21,84.53,82.78,-0.12,2.25,0.25,-2.0,80.1,837000,396.03,-0.67,0.3,0.0,"1,901.80","1,936.72","1,893.94",459.21M,-1.34,493.56,510.56,511.42,492.02,810.67K,-2.9
2010-11-29,1,1,1,24800,150,0.61,24800,25000,24550,7308951,181000000000.0,14600000000000.0,590276550,1147.6,85.73,83.9,85.9,83.59,2.35,2.25,0.25,-2.0,80.1,836000,395.15,-0.22,0.2,0.0,"1,895.54","1,912.53","1,880.58",299.80M,-0.33,494.33,493.45,497.78,491.34,687.33K,0.16
2010-11-30,0,-1,-2,23500,-1300,-5.24,24050,24150,23400,19537475,463000000000.0,13900000000000.0,590276550,1157.3,84.11,85.81,85.9,83.55,-1.89,2.5,0.25,-2.25,80.1,826000,390.12,-1.27,0.2,0.0,"1,904.63","1,917.57","1,889.86",443.69M,0.48,498.39,496.2,499.23,493.54,702.74K,0.82
2010-12-01,0,-1,-1,23400,-100,-0.43,23550,23750,23000,10722538,249000000000.0,13800000000000.0,590276550,1154.5,86.75,83.66,86.95,83.63,3.14,2.5,0.25,-2.25,79.06,820000,403.07,3.32,0.2,0.0,"1,929.32","1,929.32","1,904.71",339.16M,1.3,502.48,499.61,502.49,497.63,686.46K,0.82
2010-12-02,1,1,1,23800,400,1.71,23650,24050,23550,9237817,220000000000.0,14000000000000.0,590276550,1154.2,88.0,86.8,88.13,86.27,1.44,2.5,0.25,-2.25,79.06,859000,410.56,1.86,0.3,0.0,"1,950.26","1,950.26","1,940.23",439.00M,1.09,505.94,507.28,508.31,505.93,707.05K,0.69
2010-12-03,0,-1,-1,23450,-350,-1.47,24000,24150,23250,7911082,187000000000.0,13800000000000.0,590276550,1149.3,89.19,87.94,89.49,87.14,1.35,2.5,0.25,-2.25,79.06,894000,412.43,0.46,0.3,0.0,"1,957.26","1,960.61","1,948.51",438.58M,0.36,502.13,508.99,509.38,502.1,670.59K,-0.75
2010-12-06,1,1,1,23950,500,2.13,23600,24100,23500,6730217,161000000000.0,14100000000000.0,590276550,1143.5,89.38,89.44,89.76,88.56,0.21,2.5,0.25,-2.25,79.06,890000,411.77,-0.16,0.2,0.0,"1,953.64","1,961.47","1,946.35",460.28M,-0.18,502.54,505.51,505.57,501.5,582.44K,0.08
2010-12-07,0,-1,-1,23600,-350,-1.46,23400,23650,23200,9142980,214000000000.0,13900000000000.0,590276550,1133.6,88.69,88.92,90.76,88.04,-0.77,2.5,0.25,-2.25,79.06,901000,411.51,-0.06,0.2,0.0,"1,962.52","1,964.64","1,952.56",639.16M,0.45,504.49,503.96,504.8,501.64,682.95K,0.39
2010-12-08,0,-1,-1,23300,-300,-1.27,23650,23900,23250,5620721,132000000000.0,13800000000000.0,590276550,1134.2,88.28,88.35,88.99,87.33,-0.46,2.5,0.25,-2.25,79.06,888000,415.43,0.95,0.2,0.0,"1,955.72","1,970.91","1,953.97",496.39M,-0.35,502.8,506.34,507.28,502.5,706.51K,-0.33
2010-12-09,1,1,1,24150,850,3.65,23350,24200,23300,10169510,242000000000.0,14300000000000.0,590276550,1140.7,88.37,88.55,89.42,87.71,0.1,2.5,0.25,-2.25,79.06,917000,416.4,0.23,0.2,0.0,"1,988.96","1,988.96","1,961.68",448.35M,1.7,506.45,505,506.68,505,633.72K,0.73
2010-12-10,1,1,1,24500,350,1.45,24100,24650,23800,9835555,239000000000.0,14500000000000.0,590276550,1138.4,87.79,88.51,89.0,87.1,-0.66,2.5,0.25,-2.25,79.06,919000,416.69,0.07,0.2,0.0,"1,986.14","1,991.96","1,979.73",373.86M,-0.14,509.2,508.02,509.73,507.87,727.49K,0.54
2010-12-13,0,-1,-1,24350,-150,-0.61,24300,24500,24000,5446369,132000000000.0,14400000000000.0,590276550,1141.6,88.61,87.68,89.49,87.44,0.93,2.5,0.25,-2.25,79.06,930000,413.2,-0.84,0.2,0.0,"1,996.59","1,997.36","1,983.93",385.63M,0.53,513.41,511.81,513.74,510.57,691.97K,0.83
2010-12-14,1,1,1,24750,400,1.64,24500,25150,24450,8123939,202000000000.0,14600000000000.0,590276550,1143.5,88.28,88.19,88.95,87.74,-0.37,2.5,0.25,-2.25,79.06,929000,410.67,-0.61,0.2,0.0,"2,009.05","2,009.05","1,996.82",396.59M,0.62,515,515.42,515.82,514.44,736.20K,0.31
2010-12-15,0,-1,-1,24250,-500,-2.02,24900,24900,24100,6719247,164000000000.0,14300000000000.0,590276550,1141.4,88.62,88.28,89.09,86.83,0.39,2.5,0.25,-2.25,79.06,916000,406.03,-1.13,0.2,0.0,"2,017.48","2,017.48","2,004.06",490.27M,0.42,514.69,516.43,516.78,512.5,634.09K,-0.06
2010-12-16,0,-1,-1,24200,-50,-0.21,24250,24750,24100,5123501,125000000000.0,14300000000000.0,590276550,1151.2,87.7,88.48,88.65,87.63,-1.04,2.5,0.25,-2.25,79.06,911000,408.71,0.66,0.3,0.0,"2,009.24","2,019.49","2,002.33",362.51M,-0.41,511.71,514.17,515.34,510.96,628.37K,-0.58
2010-12-17,0,-1,-1,23800,-400,-1.65,24450,24600,23650,9453699,226000000000.0,14000000000000.0,590276554,1156.5,88.02,87.87,88.52,87.01,0.36,2.5,0.25,-2.25,79.06,926000,411.44,0.67,0.2,0.0,"2,026.30","2,027.55","2,010.75",503.50M,0.85,510.74,513.58,513.77,510.64,579.91K,-0.19
2010-12-20,0,-1,-1,23650,-150,-0.63,23400,23650,23100,7858392,184000000000.0,14000000000000.0,590276554,1150.8,88.81,88.18,88.98,87.26,0.9,2.5,0.25,-2.25,79.06,932000,410.24,-0.29,0.3,0.0,"2,020.28","2,021.70","1,996.44",409.15M,-0.3,497.95,503.29,503.38,491.86,576.49K,-2.5
2010-12-21,1,1,1,23750,100,0.42,23850,24200,23650,8090612,193000000000.0,14000000000000.0,590276554,1164.9,89.82,89.22,90.1,89.06,1.14,2.5,0.25,-2.25,79.06,936000,412.96,0.66,0.2,0.0,"2,037.09","2,043.81","2,032.66",370.45M,0.83,506.67,505.24,508.63,505.24,523.90K,1.75
2010-12-22,0,-1,-1,23300,-450,-1.89,23500,23850,23300,7811301,183000000000.0,13800000000000.0,590276554,1153.3,90.48,89.99,90.8,89.85,0.73,2.5,0.25,-2.25,79.06,939000,413.09,0.03,0.3,0.0,"2,038.11","2,045.39","2,035.25",335.35M,0.05,505.01,509.14,510.37,505.01,574.03K,-0.33
2010-12-23,0,0,0,23300,0,0.0,23350,23500,23000,5727070,133000000000.0,13800000000000.0,590276554,1155.5,91.51,90.61,91.63,90.33,1.14,2.5,0.25,-2.25,79.06,936000,411.78,-0.32,0.3,0.0,"2,037.53","2,043.62","2,028.78",341.07M,-0.03,502.39,507.82,508.22,502.38,572.01K,-0.52
2010-12-24,0,-1,-1,23150,-150,-0.64,23400,23800,23050,5647373,132000000000.0,13700000000000.0,590276554,1151.5,91.255,90.84,91.755,90.42,0.29,2.5,0.25,-2.25,79.06,925000,412.025,-0.1,0.2,0.0,"2,029.60","2,042.89","2,027.96",317.44M,-0.39,499.63,503.77,504.43,499.62,478.90K,-0.55
2010-12-27,0,-1,-1,23100,-50,-0.22,22900,23350,22900,3579168,82804166050.0,13600000000000.0,590276554,1152.0,91.0,91.07,91.88,90.51,-0.56,2.5,0.25,-2.25,79.06,922000,412.27,0.12,0.3,0.0,"2,022.19","2,034.62","2,018.75",282.87M,-0.37,496.68,499.9,501.47,496.68,553.90K,-0.59
2010-12-28,1,1,1,23950,850,3.68,23250,24250,23250,11941653,285000000000.0,14100000000000.0,590276554,1150.6,91.49,90.79,91.67,90.75,0.54,2.5,0.25,-2.25,79.06,938000,410.66,-0.39,0.3,0.0,"2,033.32","2,041.83","2,026.57",360.19M,0.55,494.95,497.87,498.65,494.95,557.80K,-0.35
2010-12-29,1,1,1,24250,300,1.25,24200,24400,24050,5395331,131000000000.0,14300000000000.0,590276554,1147.5,91.12,91.27,91.53,90.8,-0.4,2.5,0.25,-2.25,79.06,945000,411.2,0.13,0.3,0.0,"2,043.49","2,043.49","2,027.52",282.56M,0.5,502.31,497.22,502.33,497.02,526.72K,1.49
2010-12-30,0,-1,-1,24000,-250,-1.03,24300,24500,23900,5687987,137000000000.0,14200000000000.0,590276554,1146.1,89.84,90.98,91.4,89.02,-1.4,2.5,0.25,-2.25,79.06,949000,412.3,0.27,0.3,0.0,"2,051.00","2,052.97","2,041.66",305.88M,0.37,510.69,505.29,510.72,505.29,623.42K,1.67
2011-01-03,1,1,2,25300,1300,5.42,25000,25300,24800,15107759,379000000000.0,14900000000000.0,590276554,1138.9,91.55,91.31,92.58,91.21,0.19,2.5,0.25,-2.25,79.06,958000,415.05,0.78,0.3,0.0,"2,070.08","2,070.09","2,054.83",354.08M,0.93,518.05,515.71,518.06,514.51,579.76K,1.44
2011-01-04,1,1,1,25600,300,1.19,25400,25600,25050,10931161,278000000000.0,15100000000000.0,590276554,1127.5,89.38,91.5,92.07,88.36,-2.37,2.5,0.25,-2.25,79.06,958000,415.58,0.13,0.3,0.0,"2,085.14","2,085.14","2,069.12",415.91M,0.73,521.35,520.74,522.34,519.29,726.93K,0.64
2011-01-05,1,1,1,25900,300,1.17,25450,26300,25200,14139328,366000000000.0,15300000000000.0,590276554,1122.3,90.3,89.29,90.84,88.1,1.03,2.5,0.25,-2.25,79.06,942000,417.09,0.36,0.3,0.0,"2,082.55","2,087.14","2,076.92",386.06M,-0.12,523.81,522.16,524.41,519.93,640.43K,0.47
2011-01-06,1,1,1,26100,200,0.77,26250,26600,25800,14287171,375000000000.0,15400000000000.0,590276554,1125.0,88.38,90.47,90.71,87.85,-2.13,2.5,0.25,-2.25,79.06,930000,424.77,1.84,0.3,0.0,"2,077.61","2,096.65","2,066.10",407.83M,-0.24,527.64,527.82,529.87,524.44,793.90K,0.73
2011-01-07,0,0,0,26100,0,0.0,26100,26450,25700,7024336,183000000000.0,15400000000000.0,590276554,1123.1,88.03,88.18,89.48,87.25,-0.4,2.5,0.25,-2.25,79.06,921000,425.76,0.23,0.3,0.0,"2,086.20","2,086.20","2,068.66",335.56M,0.41,530.84,530.75,531.28,529.87,657.45K,0.61
2011-01-10,0,-1,-1,25300,-800,-3.07,26000,26050,25300,9601918,245000000000.0,14900000000000.0,590276554,1122.1,89.25,89.0,89.98,88.13,1.39,2.5,0.25,-2.25,79.06,917000,430.17,1.04,0.3,0.0,"2,080.81","2,088.64","2,069.30",342.64M,-0.26,533.98,532.96,534.87,532.09,616.78K,0.59
2011-01-11,1,1,1,25400,100,0.4,25500,25650,25100,6904019,176000000000.0,15000000000000.0,590276554,1120.6,91.11,89.31,91.39,88.93,2.08,2.5,0.25,-2.25,79.06,913000,431.52,0.31,0.3,0.0,"2,088.32","2,088.32","2,059.67",410.95M,0.36,533.67,535.94,536.84,531.23,740.30K,-0.06
2011-01-12,1,1,1,26350,950,3.74,25600,26550,25550,16029780,422000000000.0,15600000000000.0,590276554,1126.2,91.86,91.18,92.39,90.79,0.82,2.5,0.25,-2.25,79.06,930000,440.01,1.97,0.3,0.0,"2,094.95","2,098.00","2,085.99",433.26M,0.32,535.43,536.52,536.84,534.94,810.53K,0.33
2011-01-13,1,1,1,27250,900,3.42,27000,27600,26850,19311300,526000000000.0,16100000000000.0,590276554,1120.0,91.4,92.0,92.37,90.75,-0.5,2.5,0.25,-2.25,79.06,922000,439.82,-0.04,0.3,0.0,"2,089.48","2,109.34","2,083.80",424.20M,-0.26,534.27,538.61,538.86,531.99,725.85K,-0.22
2011-01-14,0,0,0,27250,0,0.0,27300,27450,26750,8859686,240000000000.0,16100000000000.0,590276554,1112.2,91.54,90.99,91.69,90.1,0.15,2.5,0.25,-2.25,79.06,933000,451.59,2.68,0.4,25.94,"2,108.17","2,108.17","2,076.44",424.72M,0.89,535.2,536.05,536.19,533.79,636.34K,0.17
2011-01-17,0,-1,-1,26900,-350,-1.28,27350,27450,26900,6204899,168000000000.0,15900000000000.0,590276554,1114.7,91.46,91.25,91.795,90.325,-0.01,2.5,0.25,-2.25,79.06,949000,450.76,1.16,0.3,0.0,"2,099.85","2,118.86","2,099.84",428.36M,-0.39,533.01,538.07,538.13,532.16,630.06K,-0.41
2011-01-18,1,1,1,27650,750,2.79,26850,28100,26800,15637718,435000000000.0,16300000000000.0,590276554,1114.7,91.38,91.51,91.9,90.55,-0.17,2.5,0.25,-2.25,79.06,969000,449.93,-0.37,0.3,0.0,"2,096.48","2,111.40","2,093.32",454.90M,-0.16,529.02,532.68,534,529,688.24K,-0.75
2011-01-19,1,1,1,27850,200,0.72,28050,28400,27600,8666295,241000000000.0,16400000000000.0,590276554,1116.8,90.86,91.34,92.1,90.47,-0.57,2.5,0.25,-2.25,79.06,997000,439.33,-2.36,0.3,0.0,"2,115.69","2,119.24","2,084.08",425.47M,0.92,532.97,532.95,533.61,530.11,653.27K,0.75
2011-01-20,1,1,1,28200,350,1.26,27650,28200,27600,6930500,194000000000.0,16600000000000.0,590276554,1112.5,88.86,90.7,90.86,88.0,-2.2,2.5,0.25,-2.25,79.06,982000,434.77,-1.04,0.4,24.6,"2,106.66","2,114.20","2,102.61",335.46M,-0.43,533.36,533.58,535.77,533.36,686.53K,0.07
2011-01-21,0,-1,-1,28100,-100,-0.35,28150,28450,27700,7630162,214000000000.0,16600000000000.0,590276554,1118.2,89.11,89.45,90.22,88.87,0.28,2.5,0.25,-2.25,79.06,971000,431.65,-0.72,0.4,0.0,"2,069.92","2,104.39","2,066.82",395.40M,-1.74,525.75,534.55,534.65,525.7,640.46K,-1.43
2011-01-24,1,1,1,28350,250,0.89,28250,28650,28000,8014756,227000000000.0,16700000000000.0,590276554,1122.0,87.87,89.26,89.63,87.27,-1.39,2.5,0.25,-2.25,79.06,971000,442.42,2.5,0.4,0.0,"2,082.16","2,082.97","2,064.00",340.24M,0.59,527.09,526.84,527.93,525.2,673.83K,0.25
2011-01-25,0,-1,-1,27400,-950,-3.35,28700,28800,27300,10865239,302000000000.0,16200000000000.0,590276554,1120.3,86.19,87.7,87.85,86.12,-1.91,2.5,0.25,-2.25,79.06,975000,439.12,-0.75,0.4,0.0,"2,086.67","2,105.33","2,083.80",420.96M,0.22,522.96,530.57,530.67,522.2,770.41K,-0.78
2011-01-26,1,1,1,28200,800,2.92,27650,28300,27400,7873016,220000000000.0,16600000000000.0,590276554,1117.6,87.33,86.23,87.79,86.03,1.32,2.5,0.25,-2.25,79.06,998000,442.94,0.87,0.4,0.0,"2,110.46","2,112.33","2,092.41",369.36M,1.14,524.71,524.55,526.21,524.18,595.74K,0.33
2011-01-27,0,-1,-1,28000,-200,-0.71,28600,28700,27900,6841459,193000000000.0,16500000000000.0,590276554,1118.2,85.64,87.55,87.66,85.21,-1.94,2.5,0.25,-2.25,79.06,994000,451.28,1.88,0.4,0.0,"2,115.01","2,121.06","2,108.53",358.86M,0.22,528.63,527.65,528.99,527.26,591.52K,0.75
2011-01-28,1,1,2,29500,1500,5.36,29250,29500,28900,19314590,565000000000.0,17400000000000.0,590276554,1114.3,89.34,85.28,89.73,85.11,4.32,2.5,0.25,-2.25,79.06,1010000,438.61,-2.81,0.4,0.0,"2,107.87","2,119.49","2,095.36",412.96M,-0.34,527.46,531.38,531.76,526.81,613.70K,-0.22
2011-01-31,1,1,1,29650,150,0.51,29400,30200,29300,12114107,361000000000.0,17500000000000.0,590276554,1114.3,92.19,89.97,92.84,88.4,3.19,2.75,0.25,-2.5,79.06,981000,440.51,0.43,0.5,0.0,"2,069.73","2,089.72","2,069.73",320.90M,-1.81,521.38,523.01,524.86,521.38,514.37K,-1.15
2011-02-01,0,0,0,29650,0,0.0,29800,30350,29200,9606594,286000000000.0,17500000000000.0,590276646,1122.7,90.77,92.2,92.45,90.33,-1.54,2.75,0.25,-2.5,70.04,983000,451.83,2.57,0.7,34.62,"2,072.03","2,086.56","2,071.73",290.81M,0.11,524.5,525.1,526.47,523.26,538.23K,0.6
2011-02-07,1,1,1,29700,50,0.17,30300,30700,29500,9679798,292000000000.0,17500000000000.0,590276646,1116.7,87.48,89.06,89.54,87.18,-1.74,2.75,0.25,-2.5,70.04,972000,461.25,-0.4,0.9,0.0,"2,081.74","2,107.83","2,081.73",285.94M,0.47,531.09,530.68,532.62,530.68,492.87K,1.26
2011-02-08,1,1,1,30150,450,1.52,29700,30300,29100,9801975,291000000000.0,17800000000000.0,590276646,1107.0,86.94,87.41,88.11,85.88,-0.62,2.75,0.25,-2.5,70.04,961000,460.9,-0.08,0.9,0.0,"2,069.70","2,092.43","2,066.71",300.33M,-0.58,531.47,534.46,535.2,530.06,585.21K,0.07
2011-02-09,0,-1,-1,29550,-600,-1.99,30200,30300,29400,6956946,207000000000.0,17400000000000.0,590276646,1104.4,86.71,87.35,87.95,86.36,-0.26,2.75,0.25,-2.5,70.04,960000,457.6,-0.72,1.1,18.74,"2,045.58","2,077.12","2,037.30",333.19M,-1.17,525.74,533.47,533.79,524.31,724.72K,-1.08
2011-02-10,0,-1,-1,28800,-750,-2.54,29450,29900,28800,8468961,248000000000.0,17000000000000.0,590276646,1104.8,86.73,86.93,87.9,85.96,0.02,2.75,0.25,-2.5,70.04,936000,459.25,0.36,1.0,-10.06,"2,008.50","2,043.07","2,008.50",309.76M,-1.81,522.7,526.89,527.56,521.66,728.03K,-0.58
2011-02-11,0,0,0,28800,0,0.0,28700,29700,28700,8298076,242000000000.0,17000000000000.0,590276646,1112.9,85.58,87.7,87.77,85.1,-1.33,2.75,0.25,-2.5,70.04,915000,462.82,0.78,1.1,9.15,"1,977.19","2,021.42","1,975.47",317.29M,-1.56,517.73,525.91,526.64,517.48,836.47K,-0.95
2011-02-14,1,1,1,29700,900,3.13,29200,29700,28950,5954589,175000000000.0,17500000000000.0,590276646,1120.7,84.81,85.5,86.52,84.58,-0.9,2.75,0.25,-2.5,70.04,953000,466.4,0.77,1.1,0.0,"2,014.59","2,015.84","1,986.94",279.52M,1.89,520.35,522.37,523.17,517.57,651.10K,0.51
2011-02-15,1,1,1,29750,50,0.17,29750,29800,29200,4609849,136000000000.0,17600000000000.0,590276646,1123.9,84.32,84.84,85.97,83.85,-0.58,2.75,0.25,-2.5,70.04,958000,461.38,-1.08,1.0,0.0,"2,010.52","2,029.99","2,003.58",275.03M,-0.2,520.88,521.26,522.33,519.3,725.09K,0.1
2011-02-16,0,-1,-1,29200,-550,-1.85,29650,29950,29150,4811721,142000000000.0,17200000000000.0,590276646,1122.5,84.99,84.44,85.95,84.12,0.79,2.75,0.25,-2.5,70.04,945000,466.56,1.12,1.0,0.0,"1,989.11","2,021.69","1,989.11",297.63M,-1.06,520.08,522.1,524.01,519.83,874.04K,-0.15
2011-02-17,0,-1,-1,29100,-100,-0.34,29550,29700,28800,5876031,172000000000.0,17200000000000.0,590276646,1120.7,86.36,85.25,86.63,84.38,1.61,2.75,0.25,-2.5,70.04,954000,473.22,1.43,1.0,0.0,"1,977.22","2,006.59","1,959.71",340.28M,-0.6,511.08,522.67,523.55,508.01,861.78K,-1.73
2011-02-18,1,1,1,29400,300,1.03,29350,29500,29000,4481286,131000000000.0,17400000000000.0,590276646,1116.2,86.2,86.4,87.88,85.65,-0.19,2.75,0.25,-2.5,70.04,960000,471.46,-0.37,0.9,-13.57,"2,013.14","2,015.78","1,981.75",493.97M,1.82,518.55,513.6,518.95,511.92,697.83K,1.46
2011-02-21,0,-1,-1,28800,-600,-2.04,29400,29500,28750,5147091,149000000000.0,17000000000000.0,590276646,1113.0,89.885,86.365,91.185,85.95,4.18,2.75,0.25,-2.5,70.04,948000,462.135,-2.17,0.8,0.0,"2,005.30","2,014.98","1,991.70",324.24M,-0.39,520.59,521.47,522.23,519.26,666.15K,0.39
2011-02-22,0,0,0,28800,0,0.0,28400,28950,28150,5917754,169000000000.0,17000000000000.0,590276646,1116.4,93.57,86.33,94.49,86.25,8.55,2.75,0.25,-2.5,70.04,938000,452.81,-3.96,0.9,0.0,"1,969.92","1,982.70","1,958.77",346.09M,-1.76,512.06,517.89,517.89,508.9,665.72K,-1.64
2011-02-23,0,-1,-1,27600,-1200,-4.17,28600,28700,27400,11843278,331000000000.0,16300000000000.0,590276646,1125.9,98.1,95.68,100.0,95.14,4.84,2.75,0.25,-2.5,70.04,930000,444.27,-1.89,0.9,0.0,"1,961.63","1,977.99","1,951.75",308.59M,-0.42,507.16,509.69,513.64,505.24,732.88K,-0.96
2011-02-24,0,-1,-1,26900,-700,-2.54,27200,27350,26600,10782089,290000000000.0,15900000000000.0,590276646,1125.8,97.28,98.97,103.41,95.62,-0.84,2.75,0.25,-2.5,70.04,929000,451.9,1.72,1.0,10.82,"1,949.88","1,970.66","1,945.41",281.57M,-0.6,501.11,507.22,509.27,501.04,729.02K,-1.19
2011-02-25,1,1,1,28000,1100,4.09,27450,28050,27350,7918505,220000000000.0,16500000000000.0,590278539,1126.9,97.88,96.63,99.2,96.17,0.62,2.75,0.25,-2.5,70.04,926000,463.69,2.61,0.9,-8.65,"1,963.43","1,965.48","1,941.15",306.89M,0.69,509.33,504.96,509.41,502.38,605.75K,1.64
2011-02-28,1,1,1,28350,350,1.25,28000,28400,27900,5304614,150000000000.0,16700000000000.0,590278539,1127.9,96.97,98.5,99.96,96.71,-0.93,2.75,0.25,-2.5,70.04,923000,458.62,-1.09,0.9,0.0,"1,939.30","1,958.59","1,935.93",263.87M,-1.23,504.46,510.83,510.84,503.17,531.00K,-0.96
2011-03-02,0,-1,-1,27550,-800,-2.82,27900,28200,27350,4652449,129000000000.0,16300000000000.0,590278539,1128.8,102.23,100.48,102.5,99.21,2.61,2.75,0.25,-2.5,85.64,918000,456.09,1.4,0.9,0.0,"1,928.24","1,940.78","1,921.34",207.67M,-0.57,503.46,502.48,507.9,501.74,537.09K,-0.2
2011-03-03,1,1,1,28450,900,3.27,27950,28600,27850,4337686,123000000000.0,16800000000000.0,590281560,1128.4,101.91,102.39,102.94,100.15,-0.31,2.75,0.25,-2.5,85.64,923000,464.77,1.9,0.9,0.0,"1,970.66","1,970.66","1,941.23",284.83M,2.2,510.94,506.99,510.95,506.97,513.12K,1.49
2011-03-04,1,1,1,29200,750,2.64,29000,29550,28800,6744388,197000000000.0,17200000000000.0,590281560,1122.6,104.42,101.7,105.17,101.54,2.46,2.75,0.25,-2.5,85.64,945000,459.82,-1.07,0.9,0.0,"2,004.68","2,008.89","1,984.15",334.58M,1.73,518.79,514.85,518.81,513.59,589.62K,1.54
2011-03-07,0,-1,-1,28900,-300,-1.03,29200,29400,28750,4206440,122000000000.0,17100000000000.0,590281560,1116.2,105.44,104.65,106.95,104.25,0.98,2.75,0.25,-2.5,85.64,906000,447.35,-2.71,0.9,0.0,"1,980.27","2,005.43","1,978.13",255.92M,-1.22,518.77,520.21,522.64,517.46,519.99K,0.0
2011-03-08,0,-1,-1,28650,-250,-0.87,28500,28800,27900,8140323,231000000000.0,16900000000000.0,590281560,1117.9,105.02,104.85,105.79,103.33,-0.4,2.75,0.25,-2.5,85.64,899000,447.94,0.13,0.9,0.0,"1,996.32","2,007.24","1,974.73",304.75M,0.81,524.99,520.83,525.13,517.78,583.91K,1.2
2011-03-09,0,-1,-1,28400,-250,-0.87,28650,28950,28300,5641431,161000000000.0,16800000000000.0,590281560,1117.4,104.38,104.96,105.92,103.9,-0.61,2.75,0.25,-2.5,85.64,890000,434.35,-3.03,0.9,0.0,"2,001.47","2,016.68","1,991.52",315.36M,0.26,522.7,528.02,528.39,521.9,687.31K,-0.44
